raiting,name,data,epis,isreal,reit,score,leng,studio,Avant-garde,Gourmet,Drama,Comedy,Slice of Life,Adventure,Romance,Supernatural,Sports,Mystery,Thriller,Horror,Science Fiction,Fantasy,Action,Ecchi,Erotica,Hentai,Shounen,Shoujo,Seinen,Josei,Kids
12055,Кэроппи: Наша принцесса,1993,1,True,G,,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12056,Кэроппи: Город Хасуноэ на волосок от гибели!,2006,6,True,G,,24,Asahi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12057,Вбрасывание 2002,2002,26,True,PG,,23,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12058,Кэсикко,2019,1 / ?,False,G,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12059,,2019,25,True,PG,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12060,Будьте осторожны: На дорогах полно опасностей!,1997,1,True,G,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12061,Удивительные приключения локомотива Яэмона,2009,1,True,,,31,Toei,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12062,,2010,12,True,G,,1,Shin-Ei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12063,"Неизгладимые шрамы: Море огня, Осака",1992,1,True,G,,20,Toei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12064,Не ешьте бесплатно: Книга гор и морей,2021,41,True,G,,4,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12065,,2016,5,True,PG,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12066,,2024,1,True,PG-13,,10,Nippon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12067,,2012,52,True,PG,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12068,Вертикальный мир,2019,12,True,PG-13,,4,League,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12069,Мобильный воин Гандам: Происхождение. Фильмы,2024,3,True,R-17,,125,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
12070,«Гензель и Гретель» Кики и Лалы,1993,1,True,G,,28,Sanrio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12071,Учитель Локомотив,1997,1,True,G,,100,Nippon,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12072,"Здравствуй, Энн! Что было до Зелёных Крыш — Спецвыпуски",2011,2,True,G,,45,Nippon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12073,Взрывать 2,2005,1,True,R+,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12074,Волшебная фея Пелсия: Карусель,1987,1,True,PG,,45,Pierrot,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,Ведьма Салли: Дополнительные эпизоды,1990,2,True,G,,46,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12076,,2021,26,True,G,,5,Fanworks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12077,Испуганный Кэроппи: Дом с привидениями,1996,1,True,G,,30,Sanrio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12078,Кэшикасу,2010,44,True,G,,1,Digital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12079,Кэроппи: Появление динозавра,1992,1,True,G,,30,Sanrio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12080,,2013,1,True,G,,82,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12081,Собачья задница,2010,13,True,PG-13,,2,Toei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12082,,2006,1,True,G,,13,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12083,,2010,52,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12084,Энциклопедия поговорок,1980,88,True,G,,25,Tsuchida,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12085,,2015,20,True,PG,,5,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12086,,2015,20,True,PG,,5,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12087,,2016,1,True,PG,,68,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12088,,2011,1,True,PG,,90,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12089,,2016,1,True,PG,,80,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12090,,2015,1,True,PG,,90,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12091,,2019,1,True,PG,,82,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12092,,1980,1,True,PG,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12093,Кокомон 2,2011,26,True,G,,13,Olive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12094,,2020,13,True,PG,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12095,,1931,1,True,G,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12096,Ненавистный человек,2012,1,True,G,,18,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12097,Сверкай! Жизнерадостный рывок,2022,1,True,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12098,Лисы и виноград,1998,1,True,G,,11,Gakken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12099,,2015,1,True,PG,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12100,,2004,1,True,G,,18,Sanrio,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12101,Приключения Тайо 5,2018,26,True,PG,,11,Iconix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12102,,1992,1,True,G,,17,Sanrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12103,Китти и Мими: Новый зонтик,1981,1,True,G,,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12104,"Яблоко, покрытое царапинами",2005,1,True,G,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12105,Ёжик несет арбуз,1979,1,True,PG,,11,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12106,,2011,1,True,R+,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,Истории Мейпл-тауна,1986,1,True,G,,26,Toei,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12108,Боно Боно: Друзья из космоса,2017,1,True,G,,22,Eiken,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12109,Убийца Не Иньнян: Предыстория,2015,1,True,PG,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12110,Юный инспектор Ттоли,1980,1,True,,,70,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12111,,2016,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12112,Приключения Тайо 7,2024,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12113,,2018,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12114,,2004,13,True,PG,,24,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
12115,Пожарная команда коалы,1985,1,True,G,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12116,Путешествие по Юньнани на протяжении трёх тысяч лет: Странствия Сяочжи Юня,2021,10,True,PG,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12117,,1999,26,True,PG,,25,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12118,"Кобо, маленький негодяй: Спецвыпуски (1994)",1994,2,True,G,,44,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12119,,2012,52,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12120,,,28,True,PG,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12121,Маленькая ведьма Лара,2023,13,True,PG,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12122,"Вперёд, спасём животных!",2019,52,True,PG,,11,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
12123,Маленькая ведьма Лара 2,2023,13,True,PG,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12124,,,26,True,PG,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12125,Ёжик Бобби: Колючие приключения,2016,1,True,PG,,93,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12126,Гном и зелёная гусеница,1950,1,True,G,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12127,,2014,3,True,PG-13,,1,Arrow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12128,Марко и галактический дракон,2020,2,True,,,5,Kobo,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12129,,2014,100,True,PG,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12130,"Это яйцо, ответьте, пожалуйста",2008,1,True,G,,3,Mushi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12131,,2006,366,True,PG,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12132,Слушая голос,2008,1,True,G,,40,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12133,Трудно быть ребёнком,2019,1,False,PG,,11,Arrow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12134,Смышлёные утята,1960,1,True,G,,7,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12135,,1998,17,True,PG,,10,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12136,Коэда,2018,12,True,G,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12137,Верный Гиндзиро,1991,3,True,PG-13,,45,Film,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12138,Подарок лисёнка,1993,1,True,G,,30,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12139,,2010,50,True,PG,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12140,Любовь — это лифт,2014,1,True,G,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,,,64,True,PG,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12142,,,64,True,PG,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12143,,2001,1,True,G,,13,Gakken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12144,,2005,1,True,G,,23,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12145,Коко,2023,1,True,PG-13,,16,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12146,Анимационный театр Сакё Комацу,1989,24,True,G,,5,Gainax,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12147,,2014,10,True,G,,2,Tatsunoko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12148,,2007,48,True,PG,,23,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12149,,,54,True,G,,11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12150,Большеухий Туту,2004,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12151,Большеухий Туту 2,2008,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12152,,2016,52,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12153,Большеухий Туту 3,2010,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12154,Большеухий Туту 4,2011,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12155,,2009,78,True,PG,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12156,Большеухий Туту 5,2016,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12157,Большеухий Туту: Туту и королевство знаний,2013,60,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12158,,2017,13,True,PG,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12159,Завершение этой работы: Ютака Одзаки,2004,1,True,,,33,Toei,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,,2005,5,True,G,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12161,Собрание кошек,2021,21,True,PG-13,,8,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12162,,2011,26,True,PG,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12163,Смышлёный Шуньлю,2016,52,True,PG-13,,13,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12164,Маленькие птицы Самба,2015,240,True,G,,1,Digital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12165,Конигири,2015,11 / ?,False,G,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12166,Медаль,1960,1,True,G,,24,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12167,Современные дети,1985,26,True,PG,,25,Toei,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12168,Под этим небом,2005,1,True,G,,42,Toei,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12169,,2021,12,True,PG-13,,5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12170,Котэнко,2005,52,True,G,,14,I-move,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12171,Смышлёный Шуньлю 2,2018,52,True,PG-13,,13,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12172,На этой звезде,1998,1,True,G,,14,FILM,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12173,Большая редька,1960,1,True,G,,17,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12174,,2014,6,True,PG-13,,16,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12175,Большой воздушный шарик,1992,1,True,PG,,19,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12176,,2009,39,True,PG,,13,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12177,,2019,52,True,PG,,9,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12178,,2018,1,True,PG,,92,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12179,Поговорки Гандама,2014,13,True,PG-13,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12180,,2018,12,True,PG,,5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12181,,2019,26,True,PG,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12182,,,15,True,PG,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12183,,2023,26,True,PG,,13,Steamworks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12184,Великий герой Ди Цин,2003,52,True,G,,20,Film,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12185,,2018,1,True,PG,,88,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12186,Большеухий Туту 5,2016,26,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12187,Большеухий Туту: Туту и королевство знаний,2013,60,True,PG,,12,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12188,,2017,13,True,PG,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12189,Завершение этой работы: Ютака Одзаки,2004,1,True,,,33,Toei,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12190,Конигири,2015,11 / ?,False,G,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12191,,2005,5,True,G,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12192,Красный цветок,1956,1,True,G,,10,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12193,Собрание кошек,2021,21,True,PG-13,,8,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12194,,2011,26,True,PG,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12195,Смышлёный Шуньлю,2016,52,True,PG-13,,13,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12196,Маленькие птицы Самба,2015,240,True,G,,1,Digital,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,Современные дети,1985,26,True,PG,,25,Toei,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12198,Под этим небом,2005,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,,2021,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,Воспоминания об охоте,1958,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12201,Воспоминания об охоте,1958,1,True,G,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12202,Смышлёный Шуньлю 2,2018,52,True,PG-13,,13,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12203,История о большом весле,1976,1,True,G,,47,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12204,Большая редька,1960,1,True,G,,17,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12205,,2014,6,True,PG-13,,16,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,Хаос в студии,1927,1,True,G,,10,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12207,Мусикинг: Путь великого чемпиона,2005,1,True,G,,50,TMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12208,Большой воздушный шарик,1992,1,True,PG,,19,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12209,Генеральная уборка,1985,1,True,PG,,10,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12210,,2014,1,True,PG,,26,Artegg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12211,,2009,39,True,PG,,13,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12212,,2019,52,True,PG,,9,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12213,,2016,1,True,PG,,64,Artegg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12214,,2018,1,True,PG,,92,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12215,,2023,26,True,PG,,13,Steamworks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12216,,2021,1,True,R-17,,12,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12217,Гигиена полости рта,1923,1,True,G,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12218,,2018,12,True,PG,,5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,,,15,True,PG,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12220,,2019,15,True,PG,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12221,Великий герой Ди Цин,2003,52,True,G,,20,Film,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12222,,2018,1,True,PG,,88,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12223,Герои: Рысь и Джимми 2,,52,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12224,,2007,1,True,PG,,90,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12225,Суперформула,2007,20,True,PG-13,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,"Бей, бей большой арбуз",2008,1,True,R-17,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12227,Суперформула 2,2009,18,True,PG-13,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,Герои: Рысь и Джимми,2016,52,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12229,Счастливые вещи 5,2012,26,True,G,,10,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,,2017,1,True,PG,,76,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12231,Суперфанаты,2003,26,True,PG-13,,8,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,Алый орёл,1997,28,True,PG,,,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12233,Хвастовство Троецарствия,2000,36,True,G,,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12234,,,20,True,PG,,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12235,,2017,26,True,PG,,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12236,Кибер-воин Докан,2007,11,True,PG-13,,6,DLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237,Кит,1927,1,True,G,,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12238,,2023,3,True,G,,2,Shin-Ei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12239,Куйба: Легенда о демоне и воине,2014,20,True,PG-13,,10,Vasoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12240,,2016,25,True,PG,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12241,Медвежья школа: Кондитер Джеки и солнечные сладости,2017,1,True,G,,30,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12242,,2001,52,True,PG,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12243,,,20,True,PG,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12244,,2017,52,True,PG,,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12245,Кумарба,2024,12,True,PG,,1,Pocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12246,,1996,1,True,G,,40,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12247,,,50,True,PG,,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
